uuid,link,title,price,sku,details,image,image_url,breeder,length_inches,tags
b03efd,https://www.grandkoi.com/product/gin-rin-matsukawabake-7159/,Gin Rin Matsukawabake,$999.00,7159,"['Breeder: Momotaro', 'Inches: 21']",grandkoi_data/b03efd_Gin Rin Matsukawabake.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/02/Gin-rin-Black-Chagoi-T1-21-inches-13-300x450.jpeg,Momotaro,21.0,"['Gin', 'Rin', 'Matsukawabake']"
b7a4a8,https://www.grandkoi.com/product/gin-rin-kawarimono-7158/,Gin Rin Kawarimono,$899.00,7158,"['Breeder: Momotaro', 'Inches: 19']",grandkoi_data/b7a4a8_Gin Rin Kawarimono.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/02/Gin-rin-Kabuto-T1-19-inches-14-300x450.jpeg,Momotaro,19.0,"['Gin', 'Rin', 'Kawarimono']"
6d7a17,https://www.grandkoi.com/product/gin-rin-matsukawabake-7157/,Gin Rin Matsukawabake,$999.00,7157,"['Breeder: Momotaro', 'Inches: 20']",grandkoi_data/6d7a17_Gin Rin Matsukawabake.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/02/Gin-rin-Black-Chagoi-T1-20-inches-15-300x450.jpeg,Momotaro,20.0,"['Gin', 'Rin', 'Matsukawabake']"
b4e05c,https://www.grandkoi.com/product/gin-rin-benigoi-7154/,Gin Rin Benigoi,"$1,299.00",7154,"['Breeder: Momotaro', 'Inches: 23']",grandkoi_data/b4e05c_Gin Rin Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/02/Gin-rin-Benigoi-T1-23-inches-18-300x450.jpeg,Momotaro,23.0,"['Gin', 'Rin', 'Benigoi']"
24c9d0,https://www.grandkoi.com/product/gin-rin-benigoi-7153/,Gin Rin Benigoi,"$1,499.00",7153,"['Breeder: Momotaro', 'Inches: 24']",grandkoi_data/24c9d0_Gin Rin Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/02/Gin-rin-Benigoi-T1-23.5-inches-19-300x450.jpeg,Momotaro,24.0,"['Gin', 'Rin', 'Benigoi']"
eadcd4,https://www.grandkoi.com/product/gin-rin-benigoi-7152/,Gin Rin Benigoi,"$1,299.00",7152,"['Breeder: Momotaro', 'Inches: 21']",grandkoi_data/eadcd4_Gin Rin Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/02/Gin-rin-Benigoi-T1-21-inches-20-1-300x450.jpeg,Momotaro,21.0,"['Gin', 'Rin', 'Benigoi']"
1adda9,https://www.grandkoi.com/product/gin-rin-benigoi-7151/,Gin Rin Benigoi,"$1,499.00",7151,"['Breeder: Momotaro', 'Inches: 23']",grandkoi_data/1adda9_Gin Rin Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/02/Gin-rin-Benigoi-T1-23-inches-21-300x450.jpeg,Momotaro,23.0,"['Gin', 'Rin', 'Benigoi']"
f25237,https://www.grandkoi.com/product/kohaku-7149/,Kohaku,"$15,999.00",7149,"['Breeder: Sakai', 'Inches: 29']",grandkoi_data/f25237_Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/01/Kohaku-29-inches-10-300x450.jpeg,Sakai,29.0,['Kohaku']
cebd0a,https://www.grandkoi.com/product/kohaku-7148/,Kohaku,"$20,999.00",7148,"['Breeder: Sakai', 'Inches: 31']",grandkoi_data/cebd0a_Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/01/Kohaku-31-inches-9-300x450.jpeg,Sakai,31.0,['Kohaku']
54fe41,https://www.grandkoi.com/product/kohaku-7147/,Kohaku,"$19,999.00",7147,"['Breeder: Sakai', 'Inches: 30']",grandkoi_data/54fe41_Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/01/Kohaku-30-inches-8-300x450.jpeg,Sakai,30.0,['Kohaku']
232047,https://www.grandkoi.com/product/kohaku-7146/,Kohaku,"$22,999.00",7146,"['Breeder: Sakai', 'Inches: 32']",grandkoi_data/232047_Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/01/Kohaku-32-inches-5-300x450.jpeg,Sakai,32.0,['Kohaku']
5c005a,https://www.grandkoi.com/product/kohaku-7145/,Kohaku,"$22,999.00",7145,"['Breeder: Sakai', 'Inches: 32.5']",grandkoi_data/5c005a_Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/01/Kohaku-32.5-inches-3-1-300x450.jpeg,Sakai,32.0,['Kohaku']
2b94fa,https://www.grandkoi.com/product/kohaku-7144/,Kohaku,"$20,999.00",7144,"['Breeder: Momotaro', 'Inches: 32']",grandkoi_data/2b94fa_Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/01/Kohaku-32-inches-2-300x450.jpeg,Momotaro,32.0,['Kohaku']
4922e8,https://www.grandkoi.com/product/kohaku-7143/,Kohaku,"$22,999.00",7143,"['Breeder: Momotaro', 'Inches: 31']",grandkoi_data/4922e8_Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/01/Kohaku-31-inches-1-300x450.jpeg,Momotaro,31.0,['Kohaku']
b3b680,https://www.grandkoi.com/product/kohaku-7141/,Kohaku,"$20,999.00",7141,"['Breeder: Sakai', 'Inches: 30']",grandkoi_data/b3b680_Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/01/Kohaku-30-inches-7-300x450.jpeg,Sakai,30.0,['Kohaku']
3b5423,https://www.grandkoi.com/product/kohaku-7140/,Kohaku,"$22,999.00",7140,"['Breeder: Sakai', 'Inches: 31']",grandkoi_data/3b5423_Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/01/Kohaku-31-inches-13-300x450.jpeg,Sakai,31.0,['Kohaku']
f91283,https://www.grandkoi.com/product/gin-rin-showa-a7131/,Gin Rin Showa,"$2,799.00",A7131,"['Breeder: Shinoda', 'Inches: 22.6']",grandkoi_data/f91283_Gin Rin Showa.jpg,https://www.grandkoi.com/wp-content/uploads/2022/04/14QT5-SKU-none-17.5-300x450.jpg,Shinoda,22.0,"['Gin', 'Rin', 'Showa']"
f8c217,https://www.grandkoi.com/product/gi-rin-hi-utsuri-7126/,Gi Rin Hi Utsuri,"$8,999.00",7126,"['Breeder: Miyatora', 'Inches: 30']",grandkoi_data/f8c217_Gi Rin Hi Utsuri.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/09/Gi-Rin-hi-utsuri-300x450.jpeg,Miyatora,30.0,"['Gi', 'Rin', 'Hi', 'Utsuri']"
0384fb,https://www.grandkoi.com/product/hi-utsuri-7125/,Hi Utsuri,"$8,999.00",7125,"['Breeder: Miyatora', 'Inches: 29']",grandkoi_data/0384fb_Hi Utsuri.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/09/Hi-Utsuri-2-300x450.jpeg,Miyatora,29.0,"['Hi', 'Utsuri']"
a3eac2,https://www.grandkoi.com/product/gin-rin-maruten-kohaku-7124/,Gin Rin Maruten Kohaku,"$7,999.00",7124,"['Breeder: Momotaro', 'Inches: 26']",grandkoi_data/a3eac2_Gin Rin Maruten Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-26-inches-No-7-300x450.jpeg,Momotaro,26.0,"['Gin', 'Rin', 'Maruten', 'Kohaku']"
266436,https://www.grandkoi.com/product/gin-rin-kohaku-7123/,Gin Rin Kohaku,"$5,999.00",7123,"['Breeder: Momotaro', 'Inches: 26']",grandkoi_data/266436_Gin Rin Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-26-inches-No-1-300x450.jpeg,Momotaro,26.0,"['Gin', 'Rin', 'Kohaku']"
eea59b,https://www.grandkoi.com/product/gin-rin-ochiba-7120/,Gin Rin Ochiba,"$2,999.00",7120,"['Breeder: Koda', 'Inches: 22.0']",grandkoi_data/eea59b_Gin Rin Ochiba.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-22-inches-No-6-300x450.jpeg,Koda,22.0,"['Gin', 'Rin', 'Ochiba']"
d7ac24,https://www.grandkoi.com/product/kohaku-7119/,Kohaku,"$4,999.00",7119,"['Breeder: Torazo', 'Inches: 26']",grandkoi_data/d7ac24_Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-26-inches-No-4-300x450.jpeg,Torazo,26.0,['Kohaku']
2206b8,https://www.grandkoi.com/product/kohaku-7118/,Kohaku,"$5,999.00",7118,"['Breeder: Momotaro', 'Inches: 25']",grandkoi_data/2206b8_Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-25-inches-No-3-300x450.jpeg,Momotaro,25.0,['Kohaku']
addef3,https://www.grandkoi.com/product/benigoi-7102/,Benigoi,"$3,499.00",7102,"['Breeder: Maruhiro', 'Inches: 23']",grandkoi_data/addef3_Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-Benigoi-23-inches-18-300x450.jpeg,Maruhiro,23.0,['Benigoi']
ffa1a8,https://www.grandkoi.com/product/benigoi-7101/,Benigoi,"$3,499.00Original price was: $3,499.00.$1,999.00Current price is: $1,999.00.",7101,"['Breeder: Maruhiro', 'Inches: 26']",grandkoi_data/ffa1a8_Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-Benigoi-26-inches-17-300x450.jpeg,Maruhiro,26.0,['Benigoi']
45a181,https://www.grandkoi.com/product/benigoi-7100/,Benigoi,"$2,999.00",7100,"['Breeder: Maruhiro', 'Inches: 23']",grandkoi_data/45a181_Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-Benigoi-23-inches-16-300x450.jpeg,Maruhiro,23.0,['Benigoi']
a9d29c,https://www.grandkoi.com/product/benigoi-7099/,Benigoi,"$3,499.00",7099,"['Breeder: Maruhiro', 'Inches: 26']",grandkoi_data/a9d29c_Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-Benigoi-26-inches-15-300x450.jpeg,Maruhiro,26.0,['Benigoi']
2c3fe1,https://www.grandkoi.com/product/benigoi-7097/,Benigoi,"$2,999.00Original price was: $2,999.00.$1,999.00Current price is: $1,999.00.",7097,"['Breeder: Maruhiro', 'Inches: 24']",grandkoi_data/2c3fe1_Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-Benigoi-23.5-inches-13-300x450.jpeg,Maruhiro,24.0,['Benigoi']
2d8561,https://www.grandkoi.com/product/benigoi-7096/,Benigoi,"$3,499.00",7096,"['Breeder: Maruhiro', 'Inches: 24']",grandkoi_data/2d8561_Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-Benigoi-24-inches-12-300x450.jpeg,Maruhiro,24.0,['Benigoi']
67c13a,https://www.grandkoi.com/product/benigoi-7095/,Benigoi,"$2,499.00Original price was: $2,499.00.$1,999.00Current price is: $1,999.00.",7095,"['Breeder: Marusei', 'Inches: 24']",grandkoi_data/67c13a_Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-Benigoi-24-inches-11-300x450.jpeg,Marusei,24.0,['Benigoi']
8d8638,https://www.grandkoi.com/product/benigoi-7094/,Benigoi,"$3,499.00",7094,"['Breeder: Maruhiro', 'Inches: 26']",grandkoi_data/8d8638_Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-Benigoi-26-inches-10-300x450.jpeg,Maruhiro,26.0,['Benigoi']
8837f7,https://www.grandkoi.com/product/benigoi-7093/,Benigoi,"$2,999.00Original price was: $2,999.00.$1,999.00Current price is: $1,999.00.",7093,"['Breeder: Maruhiro', 'Inches: 24']",grandkoi_data/8837f7_Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-Benigoi-23.5-inches-9-300x450.jpeg,Maruhiro,24.0,['Benigoi']
62eb6c,https://www.grandkoi.com/product/benigoi-7092/,Benigoi,"$2,999.00",7092,"['Breeder: Maruhiro', 'Inches:']",grandkoi_data/62eb6c_Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-Benigoi-23.5-inches-8-300x450.jpeg,Maruhiro,,['Benigoi']
e60c05,https://www.grandkoi.com/product/benigoi-7091/,Benigoi,"$2,499.00Original price was: $2,499.00.$1,999.00Current price is: $1,999.00.",7091,"['Breeder: Maruhiro', 'Inches: 26']",grandkoi_data/e60c05_Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-Benigoi-25-inches-7-300x450.jpeg,Maruhiro,26.0,['Benigoi']
f2d371,https://www.grandkoi.com/product/benigoi-7090/,Benigoi,"$2,499.00Original price was: $2,499.00.$1,999.00Current price is: $1,999.00.",7090,"['Breeder: Maruhiro', 'Inches: 23']",grandkoi_data/f2d371_Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-Benigoi-23-inches-6-300x450.jpeg,Maruhiro,23.0,['Benigoi']
5ef063,https://www.grandkoi.com/product/benigoi-7089/,Benigoi,"$3,999.00",7089,"['Breeder: Maruhiro', 'Inches: 26']",grandkoi_data/5ef063_Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-Benigoi-25.5-inches-5-300x450.jpeg,Maruhiro,26.0,['Benigoi']
9d5bd8,https://www.grandkoi.com/product/benigoi-7088/,Benigoi,"$3,999.00",7088,"['Breeder: Maruhiro', 'Inches: 26']",grandkoi_data/9d5bd8_Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-Benigoi-23-inches-4-300x450.jpeg,Maruhiro,26.0,['Benigoi']
bd49c4,https://www.grandkoi.com/product/benigoi-7087/,Benigoi,"$2,999.00Original price was: $2,999.00.$1,999.00Current price is: $1,999.00.",7087,"['Breeder: Maruhiro', 'Inches: 24']",grandkoi_data/bd49c4_Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-Benigoi-23.5-inches-3-300x450.jpeg,Maruhiro,24.0,['Benigoi']
86e1b7,https://www.grandkoi.com/product/benigoi-7086/,Benigoi,"$2,799.00Original price was: $2,799.00.$1,699.00Current price is: $1,699.00.",7086,"['Breeder: Maruhiro', 'Inches: 23']",grandkoi_data/86e1b7_Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-Benigoi-23.5-inches-2-300x450.jpeg,Maruhiro,23.0,['Benigoi']
fdf9d1,https://www.grandkoi.com/product/benigoi-7085/,Benigoi,"$3,499.00Original price was: $3,499.00.$2,499.00Current price is: $2,499.00.",7085,"['Breeder: Maruhiro', 'Inches: 26']",grandkoi_data/fdf9d1_Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/08/T1-Benigoi-26-inches-1-300x450.jpeg,Maruhiro,26.0,['Benigoi']
357257,https://www.grandkoi.com/product/gin-rin-chagoi-7082/,Gin Rin Chagoi,"$12,999.00",7082,"['Breeder: Marudo', 'Inches: 34']",grandkoi_data/357257_Gin Rin Chagoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/07/Chagoi-34-inches-300x450.jpeg,Marudo,34.0,"['Gin', 'Rin', 'Chagoi']"
a5900a,https://www.grandkoi.com/product/tancho-kohaku-7081/,Tancho Kohaku,"$4,999.00",7081,"['Breeder: Hoshikin', 'Inches: 22.5']",grandkoi_data/a5900a_Tancho Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/07/Tancho-Kohaku-22.5-inches-300x450.jpeg,Hoshikin,22.0,"['Tancho', 'Kohaku']"
9b6b54,https://www.grandkoi.com/product/tancho-kohaku-7080/,Tancho Kohaku,"$4,999.00",7080,"['Breeder: Hoshikin', 'Inches: 23.5']",grandkoi_data/9b6b54_Tancho Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/07/Tancho-Kohaku-235-inches-300x450.jpeg,Hoshikin,23.0,"['Tancho', 'Kohaku']"
f9b71b,https://www.grandkoi.com/product/tancho-kohaku-7078/,Tancho Kohaku,"$3,999.00",7078,"['Breeder: Hoshikin', 'Inches: 22']",grandkoi_data/f9b71b_Tancho Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/07/Tancho-Kohaku-22-inches-2-300x450.jpeg,Hoshikin,22.0,"['Tancho', 'Kohaku']"
0ab314,https://www.grandkoi.com/product/tancho-kohaku-7077/,Tancho Kohaku,"$3,999.00",7077,"['Breeder: Hoshikin', 'Inches: 22']",grandkoi_data/0ab314_Tancho Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/07/Tancho-Kohaku-22-inches-300x450.jpeg,Hoshikin,22.0,"['Tancho', 'Kohaku']"
a65473,https://www.grandkoi.com/product/tancho-kohaku-7076/,Tancho Kohaku,"$4,999.00",7076,"['Breeder: Hoshikin', 'Inches: 23']",grandkoi_data/a65473_Tancho Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/07/Tancho-Kohaku-23-inches-300x450.jpeg,Hoshikin,23.0,"['Tancho', 'Kohaku']"
899484,https://www.grandkoi.com/product/tancho-kohaku-7075/,Tancho Kohaku,"$3,999.00",7075,"['Breeder: Hoshikin', 'Inches: 21.5']",grandkoi_data/899484_Tancho Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/07/Tancho-Kohaku-21.5-inches-300x450.jpeg,Hoshikin,21.0,"['Tancho', 'Kohaku']"
58be02,https://www.grandkoi.com/product/tancho-kohaku-7074/,Tancho Kohaku,"$3,999.00",7074,"['Breeder: Hoshikin', 'Inches: 24.5']",grandkoi_data/58be02_Tancho Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/07/Tancho-Kohaku-24.5-inches-300x450.jpeg,Hoshikin,24.0,"['Tancho', 'Kohaku']"
21e93d,https://www.grandkoi.com/product/tancho-kohaku-7073/,Tancho Kohaku,"$7,999.00",7073,"['Breeder: Hoshikin', 'Inches: 26']",grandkoi_data/21e93d_Tancho Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/07/Tancho-Kohaku-300x450.jpeg,Hoshikin,26.0,"['Tancho', 'Kohaku']"
65457f,https://www.grandkoi.com/product/tancho-showa-7072/,Tancho Showa,"$16,999.00",7072,"['Breeder: Yamamatsu Koi farm', 'Inches: 29']",grandkoi_data/65457f_Tancho Showa.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/07/rJ6VyVW4-300x450.jpeg,Yamamatsu,29.0,"['Tancho', 'Showa']"
079942,https://www.grandkoi.com/product/ki-matsuba-7070/,Ki Matsuba,"$9,999.00",7070,"['Breeder: Marudo', 'Inches: 33.5']",grandkoi_data/079942_Ki Matsuba.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/07/Ki-Matsuba-33.5-inches-300x450.jpeg,Marudo,33.0,"['Ki', 'Matsuba']"
208a37,https://www.grandkoi.com/product/ki-matsuba-7069/,Ki Matsuba,"$9,999.00",7069,"['Breeder: Marudo', 'Inches: 36.5']",grandkoi_data/208a37_Ki Matsuba.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/07/Ki-Matsuba-36.6-inches-300x450.jpeg,Marudo,36.0,"['Ki', 'Matsuba']"
b31b29,https://www.grandkoi.com/product/hi-matsuba-7068/,Hi Matsuba,"$19,999.00",7068,"['Breeder: Marusei', 'Inches: 35.5']",grandkoi_data/b31b29_Hi Matsuba.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/07/Hi-Matsuba-300x450.jpeg,Marusei,35.0,"['Hi', 'Matsuba']"
7d4aa0,https://www.grandkoi.com/product/saragoi-7066/,Saragoi,"$16,999.00",7066,"['Breeder: Marudo', 'Inches: 30']",grandkoi_data/7d4aa0_Saragoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/07/Saragoi-30-inches-300x450.jpeg,Marudo,30.0,['Saragoi']
893144,https://www.grandkoi.com/product/matsuba-7064/,Matsuba,"$20,999.00",7064,"['Breeder: Marudo', 'Inches: 34']",grandkoi_data/893144_Matsuba.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/07/Matsuba-300x450.jpeg,Marudo,34.0,['Matsuba']
4c3007,https://www.grandkoi.com/product/kin-ki-matsuba-7063/,Kin Ki Matsuba,"$22,999.00",7063,"['Breeder: Marusei', 'Inches: 34']",grandkoi_data/4c3007_Kin Ki Matsuba.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/07/Kin-ki-Matsuba-300x450.jpeg,Marusei,34.0,"['Kin', 'Ki', 'Matsuba']"
6b8835,https://www.grandkoi.com/product/cha-utsuri-7062/,Cha Utsuri,"$19,999.00",7062,"['Breeder: Maruhiro', 'Inches: 35']",grandkoi_data/6b8835_Cha Utsuri.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/07/Cha-Utsuri-300x450.jpeg,Maruhiro,35.0,"['Cha', 'Utsuri']"
4ecc34,https://www.grandkoi.com/product/gin-rin-kohaku-57/,Gin Rin Kohaku,"$7,999.00",7060,"['Breeder: Momotaro', 'Inches: 24']",grandkoi_data/4ecc34_Gin Rin Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/04/13-25-inches-Gin-kohaku-300x450.jpeg,Momotaro,24.0,"['Gin', 'Rin', 'Kohaku']"
3f8f3a,https://www.grandkoi.com/product/gin-rin-kohaku-56/,Gin Rin Kohaku,"$9,999.00",7059,"['Breeder: Momotaro', 'Inches: 26']",grandkoi_data/3f8f3a_Gin Rin Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/04/12-26-inches-Gin-Kohaku-Momotaro-300x450.jpeg,Momotaro,26.0,"['Gin', 'Rin', 'Kohaku']"
a72d87,https://www.grandkoi.com/product/kohaku-90/,Kohaku,"$12,999.00",7058,"['Breeder: Sakai', 'Inches: 27']",grandkoi_data/a72d87_Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/04/11-27-inches-sakai-300x450.jpeg,Sakai,27.0,['Kohaku']
5a5a7a,https://www.grandkoi.com/product/kohaku-58/,Kohaku,"$12,999.00",7057,"['Breeder: Momotaro', 'Inches: 29']",grandkoi_data/5a5a7a_Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/04/10-29-inches-momotaro-300x450.jpeg,Momotaro,29.0,['Kohaku']
3a15df,https://www.grandkoi.com/product/kohaku-52/,Kohaku,"$8,999.00",7056,"['Breeder: Momotaro', 'Inches: 25']",grandkoi_data/3a15df_Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/04/9-25-inches-momotaro-300x450.jpeg,Momotaro,25.0,['Kohaku']
095892,https://www.grandkoi.com/product/kohaku-7054/,Kohaku,"$10,999.00",7054,"['Breeder: Sakai', 'Inches: 27']",grandkoi_data/095892_Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/04/5-27-inches-sakai-300x450.jpeg,Sakai,27.0,['Kohaku']
2be6e2,https://www.grandkoi.com/product/kohaku-7053/,Kohaku,"$10,999.00",7053,"['Breeder: Sakai', 'Inches: 27']",grandkoi_data/2be6e2_Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/04/4-27-inches-sakai-300x450.jpeg,Sakai,27.0,['Kohaku']
0b18d1,https://www.grandkoi.com/product/kohaku-7052/,Kohaku- SOLD,,7052,"['Breeder: Momotaro', 'Inches: 25']",grandkoi_data/0b18d1_Kohaku- SOLD.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/04/3-25-inches-momataro-300x450.jpeg,Momotaro,25.0,['Kohaku']
002cbe,https://www.grandkoi.com/product/kohaku-7051/,Kohaku,"$10,999.00",7051,"['Breeder: Sakai', 'Inches: 27']",grandkoi_data/002cbe_Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/04/2-kohaku-27-inches-sakai-300x450.jpeg,Sakai,27.0,['Kohaku']
8c4ff0,https://www.grandkoi.com/product/kohaku-7050/,Kohaku- SOLD,,7050,"['Breeder: Sakai', 'Inches: 26']",grandkoi_data/8c4ff0_Kohaku- SOLD.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/04/1-Kohaku-26-inches-Sakai-300x450.jpeg,Sakai,26.0,['Kohaku']
57e1b4,https://www.grandkoi.com/product/sumi-goromo/,Sumi Goromo,"$6,999.00",7047,"['Breeder: Maruju', 'Inches: 26']",grandkoi_data/57e1b4_Sumi Goromo.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/04/QT4-19-26-inches-300x450.jpeg,Maruju,26.0,"['Sumi', 'Goromo']"
a28a97,https://www.grandkoi.com/product/gin-rin-benigoi-7044/,Gin Rin Benigoi,"$8,999.00",7044,"['Breeder: Max Koi Farm', 'Inches: 27']",grandkoi_data/a28a97_Gin Rin Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/04/QT4-16-27-inches-300x450.jpeg,Max,27.0,"['Gin', 'Rin', 'Benigoi']"
2d21ac,https://www.grandkoi.com/product/tancho-kohaku-7043/,Tancho Kohaku,"$8,999.00",7043,"['Breeder: Momotaro', 'Inches: 25']",grandkoi_data/2d21ac_Tancho Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/04/QT4-15-24-inches-300x450.jpeg,Momotaro,25.0,"['Tancho', 'Kohaku']"
696685,https://www.grandkoi.com/product/tancho-kohaku-7042/,Tancho Kohaku,"$8,999.00",7042,"['Breeder: Momotaro', 'Inches: 25']",grandkoi_data/696685_Tancho Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/04/QT4-14-25-inches-300x450.jpeg,Momotaro,25.0,"['Tancho', 'Kohaku']"
d0fef2,https://www.grandkoi.com/product/tancho-kohaku-7041/,Tancho Kohaku,"$8,999.00",7041,"['Breeder: Momotaro', 'Inches: 26']",grandkoi_data/d0fef2_Tancho Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/04/QT4-13-26-inches-300x450.jpeg,Momotaro,26.0,"['Tancho', 'Kohaku']"
1465a4,https://www.grandkoi.com/product/tancho-kohaku-7040/,Tancho Kohaku,"$8,999.00",7040,"['Breeder: Momotaro', 'Inches: 28']",grandkoi_data/1465a4_Tancho Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/04/QT4-11-28-inches-300x450.jpeg,Momotaro,28.0,"['Tancho', 'Kohaku']"
178538,https://www.grandkoi.com/product/beni-kumonryu-7039/,Beni Kumonryu,"$6,999.00",7039,"['Breeder: Kaneko', 'Inches: 26']",grandkoi_data/178538_Beni Kumonryu.jpeg,https://www.grandkoi.com/wp-content/uploads/2023/04/QT4-10-26-inches-300x450.jpeg,Kaneko,26.0,"['Beni', 'Kumonryu']"
