,link,title,category,price,sku,image,image_url
50468a47,https://nextdaykoi.com/product/6-imported-orenji-matsuba-butterfly-koi-7/,6” Imported Orenji Matsuba Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",$145.00$87.00,H0411D601214,nextdaykoi_data/50468a47_6”_Imported_Orenji_Matsuba_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_60_12-69.jpg
aed8504e,https://nextdaykoi.com/product/5-5-imported-hariwake-butterfly-koi-8/,5.5” Imported Hariwake Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",$145.00$87.00,H0411D601209,nextdaykoi_data/aed8504e_5.5”_Imported_Hariwake_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_60_12-43.jpg
8dee9f88,https://nextdaykoi.com/product/5-5-imported-kohaku-butterfly-koi-12/,5.5” Imported Kohaku Butterfly Koi,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",$145.00$87.00,H0411D601207,nextdaykoi_data/8dee9f88_5.5”_Imported_Kohaku_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_60_12-33.jpg
7f074c24,https://nextdaykoi.com/product/5-5-imported-gin-rin-sanke-butterfly-koi-2/,5.5” Imported Gin Rin Sanke Butterfly Koi,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",$145.00$87.00,H0411D601206,nextdaykoi_data/7f074c24_5.5”_Imported_Gin_Rin_Sanke_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_60_12-28.jpg
5a73cf42,https://nextdaykoi.com/product/5-5-imported-kin-hi-utsuri-butterfly-koi-5/,5.5” Imported Kin Hi Utsuri Butterfly Koi,"['Butterfly Koi', 'Hi Utsuri', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Utsurimono']",$145.00$87.00,H0411D601205,nextdaykoi_data/5a73cf42_5.5”_Imported_Kin_Hi_Utsuri_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_60_12-23.jpg
e843226b,https://nextdaykoi.com/product/5-5-imported-gin-rin-kujaku-butterfly-koi-9/,5.5” Imported Gin Rin Kujaku Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",$145.00$87.00,H0411D601204,nextdaykoi_data/e843226b_5.5”_Imported_Gin_Rin_Kujaku_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_60_12-18.jpg
b77c8ecc,https://nextdaykoi.com/product/5-5-imported-hariwake-butterfly-koi-7/,5.5” Imported Hariwake Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",$145.00$87.00,H0411D601203,nextdaykoi_data/b77c8ecc_5.5”_Imported_Hariwake_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_60_12-13.jpg
5f66558b,https://nextdaykoi.com/product/5-5-imported-heisei-nishiki-butterfly-koi-4/,5.5” Imported Heisei Nishiki Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Heisei Nishik', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",$145.00$87.00,H0411D601202,nextdaykoi_data/5f66558b_5.5”_Imported_Heisei_Nishiki_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_60_12-8.jpg
c2cbe7a5,https://nextdaykoi.com/product/6-imported-yamato-nishiki-7/,6” Imported Yamato Nishiki,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",$80.00$48.00,H0411D341014,nextdaykoi_data/c2cbe7a5_6”_Imported_Yamato_Nishiki.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_34_10-69.jpg
aa269da7,https://nextdaykoi.com/product/5-5-imported-shusui-7/,5.5” Imported Shusui,"['Asagi and Shusui', 'Imported Koi', 'Koi', 'Shusui', 'Single Fish', 'Single Koi']",$80.00$48.00,H0411D341011,nextdaykoi_data/aa269da7_5.5”_Imported_Shusui.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_34_10-54.jpg
6b72c8b7,https://nextdaykoi.com/product/5-5-imported-sanke-26/,5.5” Imported Sanke,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",$80.00$48.00,H0411D341009,nextdaykoi_data/6b72c8b7_5.5”_Imported_Sanke.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_34_10-44.jpg
05fb4356,https://nextdaykoi.com/product/5-5-imported-gin-rin-ochiba-shigure-5/,5.5” Imported Gin Rin Ochiba Shigure,"['Imported Koi', 'Kawarimono', 'Koi', 'Ochiba Shigure', 'Single Fish', 'Single Koi']",$80.00$48.00,H0411D341008,nextdaykoi_data/05fb4356_5.5”_Imported_Gin_Rin_Ochiba_Shigure.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_34_10-39.jpg
4b54b9d7,https://nextdaykoi.com/product/5-5-imported-gin-rin-hariwake-15/,5.5” Imported Gin Rin Hariwake,"['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",$80.00$48.00,H0411D341007,nextdaykoi_data/4b54b9d7_5.5”_Imported_Gin_Rin_Hariwake.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_34_10-34.jpg
7e48e048,https://nextdaykoi.com/product/5-imported-yamato-nishiki-5/,5” Imported Yamato Nishiki,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",$80.00$48.00,H0411D341005,nextdaykoi_data/7e48e048_5”_Imported_Yamato_Nishiki.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_34_10-23.jpg
ef14ae72,https://nextdaykoi.com/product/5-imported-gin-rin-kujaku-7/,5” Imported Gin Rin Kujaku,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",$80.00$48.00,H0411D341003,nextdaykoi_data/ef14ae72_5”_Imported_Gin_Rin_Kujaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_34_10-13.jpg
8aaf1905,https://nextdaykoi.com/product/9-5-imported-kujaku-2/,9.5” Imported Kujaku,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",$310.00$186.00,H0411D181011,nextdaykoi_data/8aaf1905_9.5”_Imported_Kujaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_18_10-54.jpg
9cec4962,https://nextdaykoi.com/product/9-imported-armor-scaled-gin-rin-kin-kikokuryu/,9” Imported Gin Rin Kin Kikokuryu,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",$310.00$186.00,H0411D181009,nextdaykoi_data/9cec4962_9”_Imported_Gin_Rin_Kin_Kikokuryu.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_18_10-44.jpg
43c3fce0,https://nextdaykoi.com/product/9-imported-ki-matsuba/,9” Imported Ki Matsuba,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",$310.00$186.00,H0411D181008,nextdaykoi_data/43c3fce0_9”_Imported_Ki_Matsuba.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_18_10-39.jpg
276b9234,https://nextdaykoi.com/product/9-imported-heisei-nishiki-4/,9” Imported Heisei Nishiki,"['All Hikari Koi', 'Heisei Nishiki', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",$310.00$186.00,H0411D181004,nextdaykoi_data/276b9234_9”_Imported_Heisei_Nishiki.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_18_10-19.jpg
ffc8c400,https://nextdaykoi.com/product/9-imported-gin-rin-yamato-nishiki/,9” Imported Gin Rin Yamato Nishiki,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",$310.00$186.00,H0411D181003,nextdaykoi_data/ffc8c400_9”_Imported_Gin_Rin_Yamato_Nishiki.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_18_10-14.jpg
ee6bb10a,https://nextdaykoi.com/product/8-5-imported-sanke-3/,8.5” Imported Gin Rin Sanke,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",$310.00$186.00,H0411D181001,nextdaykoi_data/ee6bb10a_8.5”_Imported_Gin_Rin_Sanke.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_18_10-3.jpg
8caec640,https://nextdaykoi.com/product/6-imported-gin-matsuba-4/,6” Imported Gin Matsuba,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",$150.00$90.00,H0411D061013,nextdaykoi_data/8caec640_6”_Imported_Gin_Matsuba.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_06_10-65.jpg
5da134a8,https://nextdaykoi.com/product/6-imported-kin-hi-utsuri-9/,6” Imported Kin Hi Utsuri,"['Hi Utsuri', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Utsurimono']",$150.00$90.00,H0411D061012,nextdaykoi_data/5da134a8_6”_Imported_Kin_Hi_Utsuri.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_06_10-60.jpg
234a8c92,https://nextdaykoi.com/product/6-imported-shusui-3/,6” Imported Shusui,"['Asagi and Shusui', 'Imported Koi', 'Koi', 'Shusui', 'Single Fish', 'Single Koi']",$150.00$90.00,H0411D061011,nextdaykoi_data/234a8c92_6”_Imported_Shusui.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_06_10-55.jpg
3a6033a5,https://nextdaykoi.com/product/6-imported-kikusui-17/,6” Imported Kikusui,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",$150.00$90.00,H0411D061009,nextdaykoi_data/3a6033a5_6”_Imported_Kikusui.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_06_10-45.jpg
d7410acd,https://nextdaykoi.com/product/6-imported-sanke-18/,6” Imported Sanke,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",$150.00$90.00,H0411D061008,nextdaykoi_data/d7410acd_6”_Imported_Sanke.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_06_10-40.jpg
55e3eca0,https://nextdaykoi.com/product/6-imported-kikusui-16/,6” Imported Kikusui,"['All Hikari Koi', ""Crystal's Featured Fish"", 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",$150.00$90.00,H0411D061007,nextdaykoi_data/55e3eca0_6”_Imported_Kikusui.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_06_10-35.jpg
986c2a82,https://nextdaykoi.com/product/6-imported-shiro-utsuri-7/,6” Imported Matsukawabakke,"['Imported Koi', 'Kawarimono', 'Koi', 'Matsukawabakke', 'Single Fish', 'Single Koi']",$150.00$90.00,H0411D061006,nextdaykoi_data/986c2a82_6”_Imported_Matsukawabakke.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_06_10-30.jpg
ea66248a,https://nextdaykoi.com/product/6-5-imported-yamabuki-ogon-10/,6.5” Imported Yamabuki Ogon,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamabuk']",$150.00$90.00,H0411D061003,nextdaykoi_data/ea66248a_6.5”_Imported_Yamabuki_Ogon.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_D_06_10-14.jpg
df7e556d,https://nextdaykoi.com/product/4-5-imported-kin-aka-bekko-butterfly-koi-4/,4.5” Imported Kin Aka Bekko Butterfly Koi,"['4-5"" Koi & Butterfly Koi', 'Aka Bekko', 'Bekko', 'Butterfly Koi', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",$85.00$51.00,H0410D211014,nextdaykoi_data/df7e556d_4.5”_Imported_Kin_Aka_Bekko_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_21_10-70.jpg
54dfe5de,https://nextdaykoi.com/product/4-5-imported-gin-rin-kujaku-butterfly-koi-16/,4.5” Imported Gin Rin Kujaku Butterfly Koi,"['4-5"" Koi & Butterfly Koi', 'All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",$85.00$51.00,H0410D211012,nextdaykoi_data/54dfe5de_4.5”_Imported_Gin_Rin_Kujaku_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_21_10-60.jpg
50b932ce,https://nextdaykoi.com/product/4-imported-sanke-butterfly-koi-25/,4” Imported Sanke Butterfly Koi,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",$60.00$30.00,H0411G0501310,nextdaykoi_data/50b932ce_4”_Imported_Sanke_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_G_050_13-49.jpg
26cecd98,https://nextdaykoi.com/product/4-imported-sanke-butterfly-koi-24/,4” Imported Sanke Butterfly Koi,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",$60.00$30.00,H0411G0501307,nextdaykoi_data/26cecd98_4”_Imported_Sanke_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_G_050_13-34.jpg
d5f32730,https://nextdaykoi.com/product/3-5-imported-gin-rin-orenji-matsuba-butterfly-koi/,3.5” Imported Gin Rin Orenji Matsuba Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",$60.00$30.00,H0411G0501304,nextdaykoi_data/d5f32730_3.5”_Imported_Gin_Rin_Orenji_Matsuba_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.11_G_050_13-18.jpg
985da8b3,https://nextdaykoi.com/product/3-5-imported-hariwake-butterfly-koi-5/,3.5” Imported Hariwake Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",$60.00$30.00,H0410G0231505,nextdaykoi_data/985da8b3_3.5”_Imported_Hariwake_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_G_023_15-23.jpg
153aac53,https://nextdaykoi.com/product/6-5-imported-yamato-nishiki-2/,6.5” Imported Yamato Nishiki,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",$80.00$40.00,H0410D331316,nextdaykoi_data/153aac53_6.5”_Imported_Yamato_Nishiki.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_33_13-81.jpg
e6b8e227,https://nextdaykoi.com/product/6-imported-gin-rin-yamato-nishiki-2/,6” Imported Gin Rin Yamato Nishiki,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",$80.00$40.00,H0410D331313,nextdaykoi_data/e6b8e227_6”_Imported_Gin_Rin_Yamato_Nishiki.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_33_13-65.jpg
d8b9bf22,https://nextdaykoi.com/product/5-5-imported-kohaku-30/,5.5” Imported Gin Rin Kohaku,"['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",$80.00$40.00,H0410D331311,nextdaykoi_data/d8b9bf22_5.5”_Imported_Gin_Rin_Kohaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_33_13-54.jpg
cf4a4332,https://nextdaykoi.com/product/5-5-imported-gin-rin-hariwake-12/,5.5” Imported Gin Rin Hariwake,"['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",$80.00$40.00,H0410D331310,nextdaykoi_data/cf4a4332_5.5”_Imported_Gin_Rin_Hariwake.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_33_13-49.jpg
55c037cf,https://nextdaykoi.com/product/5-5-imported-doitsu-gin-shiro-bekko-3/,5.5” Imported Doitsu Gin Shiro Bekko,"['Bekko', 'Imported Koi', 'Koi', 'Shiro Bekko', 'Single Fish', 'Single Koi']",$80.00$40.00,H0410D331308,nextdaykoi_data/55c037cf_5.5”_Imported_Doitsu_Gin_Shiro_Bekko.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_33_13-39.jpg
e4063140,https://nextdaykoi.com/product/5-5-imported-doitsu-ochiba-shigure/,5.5” Imported Doitsu Ochiba Shigure,"['Imported Koi', 'Kawarimono', 'Koi', 'Ochiba Shigure', 'Single Fish', 'Single Koi']",$80.00$40.00,H0410D331307,nextdaykoi_data/e4063140_5.5”_Imported_Doitsu_Ochiba_Shigure.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_33_13-34.jpg
38aa4d45,https://nextdaykoi.com/product/5-5-imported-soragoi/,5.5” Imported Soragoi,"['Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi', 'Soragoi']",$80.00$40.00,H0410D331306,nextdaykoi_data/38aa4d45_5.5”_Imported_Soragoi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_33_13-29.jpg
fbc73221,https://nextdaykoi.com/product/5-imported-sanke-33/,5” Imported Sanke,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",$80.00$40.00,H0410D331303,nextdaykoi_data/fbc73221_5”_Imported_Sanke.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_33_13-13.jpg
d1778d3f,https://nextdaykoi.com/product/5-imported-hi-utsuri-2/,5” Imported Hi Utsuri,"['Hi Utsuri', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Utsurimono']",$80.00$40.00,H0410D331301,nextdaykoi_data/d1778d3f_5”_Imported_Hi_Utsuri.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_33_13-3.jpg
1c9d5cc2,https://nextdaykoi.com/product/6-imported-kin-kikokuryu-butterfly-koi/,6” Imported Kin Kikokuryu Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",$145.00$72.50,H0410D681315,nextdaykoi_data/1c9d5cc2_6”_Imported_Kin_Kikokuryu_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_68_13-75.jpg
b382c5da,https://nextdaykoi.com/product/6-imported-hariwake-butterfly-koi-35/,6” Imported Hariwake Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', ""Crystal's Featured Fish"", 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",$145.00$72.50,H0410D681314,nextdaykoi_data/b382c5da_6”_Imported_Hariwake_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_68_13-70.jpg
583dd860,https://nextdaykoi.com/product/6-imported-orenji-ogon-butterfly-koi-6/,6” Imported Orenji Ogon Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Orenji Ogon', 'Single Fish', 'Single Koi']",$145.00$72.50,H0410D681310,nextdaykoi_data/583dd860_6”_Imported_Orenji_Ogon_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_68_13-50.jpg
175805d3,https://nextdaykoi.com/product/5-5-imported-gin-matsuba-butterfly-koi-6/,5.5” Imported Gin Matsuba Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",$145.00$72.50,H0410D681307,nextdaykoi_data/175805d3_5.5”_Imported_Gin_Matsuba_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_68_13-34.jpg
89a940ff,https://nextdaykoi.com/product/5-5-imported-kikusui-butterfly-koi-2/,5.5” Imported Kikusui Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",$145.00$72.50,H0410D681306,nextdaykoi_data/89a940ff_5.5”_Imported_Kikusui_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_68_13-29.jpg
525679ab,https://nextdaykoi.com/product/5-5-imported-sanke-butterfly-koi-9/,5.5” Imported Sanke Butterfly Koi,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",$145.00$72.50,H0410D681304,nextdaykoi_data/525679ab_5.5”_Imported_Sanke_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_68_13-19.jpg
4cf4de46,https://nextdaykoi.com/product/5-5-imported-kujaku-butterfly-koi-13/,5.5” Imported Kujaku Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",$145.00$72.50,H0410D681303,nextdaykoi_data/4cf4de46_5.5”_Imported_Kujaku_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_68_13-14.jpg
a4527f99,https://nextdaykoi.com/product/5-imported-hariwake-butterfly-koi-11/,5” Imported Hariwake Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",$145.00$72.50,H0410D681302,nextdaykoi_data/a4527f99_5”_Imported_Hariwake_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_68_13-8.jpg
3b53a3b6,https://nextdaykoi.com/product/5-imported-gin-rin-lemon-hariwake-butterfly-koi-7/,5” Imported Gin Rin Lemon Hariwake Butterfly Koi,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",$145.00$72.50,H0410D681301,nextdaykoi_data/3b53a3b6_5”_Imported_Gin_Rin_Lemon_Hariwake_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_68_13-3.jpg
17fa7a34,https://nextdaykoi.com/product/4-5-imported-gin-rin-sanke-10/,4.5” Imported Gin Rin Sanke,"['4-5"" Koi & Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",$70.00$35.00,H0410D381215,nextdaykoi_data/17fa7a34_4.5”_Imported_Gin_Rin_Sanke.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_38_12-75.jpg
513c9fe5,https://nextdaykoi.com/product/4-5-imported-shusui-16/,4.5” Imported Shusui,"['4-5"" Koi & Butterfly Koi', 'Asagi and Shusui', 'Imported Koi', 'Koi', 'Shusui', 'Single Fish', 'Single Koi']",$70.00$35.00,H0410D381213,nextdaykoi_data/513c9fe5_4.5”_Imported_Shusui.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_38_12-65.jpg
0b419233,https://nextdaykoi.com/product/4-imported-gin-rin-kujaku-9/,4” Imported Gin Rin Kujaku,"['4-5"" Koi & Butterfly Koi', 'All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",$70.00$35.00,H0410D381209,nextdaykoi_data/0b419233_4”_Imported_Gin_Rin_Kujaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_38_12-44.jpg
65b065e2,https://nextdaykoi.com/product/4-imported-kujaku-31/,4” Imported Kujaku,"['4-5"" Koi & Butterfly Koi', 'All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",$70.00$35.00,H0410D381206,nextdaykoi_data/65b065e2_4”_Imported_Kujaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_D_38_12-29.jpg
8f5d776b,https://nextdaykoi.com/product/5-5-imported-male-calico-oranda/,5.5” Imported Male Calico Oranda,"['Goldfish For Sale', 'Imported Goldfish', 'Oranda', 'Single Fish', 'Single Goldfish']",$124.00$62.00,HP0410G1191206,nextdaykoi_data/8f5d776b_5.5”_Imported_Male_Calico_Oranda.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.10_G_119_12-33.jpg
