,link,title,category,out_of_stock,price,sku,image,image_url
c0ea38,https://sacramentokoi.com/sanke-18-240323169/,Sanke 18″ – 240323169,Female,False,$950.00,240323169,sacramentokoi_data/c0ea38_Sanke_18″_–_240323169.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240323169-2.jpg
e79d4a,https://sacramentokoi.com/sanke-19-240290269/,Sanke 19″ – 240290269,Female,True,$900.00,240290269,sacramentokoi_data/e79d4a_Sanke_19″_–_240290269.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240290269-2.jpg
e53be9,https://sacramentokoi.com/sanke-19-240363254/,Sanke 19″ – 240363254,Female,True,$850.00,240363254,sacramentokoi_data/e53be9_Sanke_19″_–_240363254.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240363254-2.jpg
b3d771,https://sacramentokoi.com/sanke-19-240662240/,Sanke 19″ – 240662240,Female,True,"$1,900.00",240662240,sacramentokoi_data/b3d771_Sanke_19″_–_240662240.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240662240-2.jpg
5146b2,https://sacramentokoi.com/sanke-20-240363255/,Sanke 20″ – 240363255,Female,False,$900.00,240363255,sacramentokoi_data/5146b2_Sanke_20″_–_240363255.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240363255-2.jpg
3a20b7,https://sacramentokoi.com/sanke-21-240363259/,Sanke 21″ – 240363259,Female,True,"$1,200.00",240363259,sacramentokoi_data/3a20b7_Sanke_21″_–_240363259.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240363259-2.jpg
894274,https://sacramentokoi.com/sanke-21-241310242/,Sanke 21″ – 241310242,Female,False,"$3,200.00",241310242,sacramentokoi_data/894274_Sanke_21″_–_241310242.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/241310242-2.jpg
c687ca,https://sacramentokoi.com/scaled-kikokuryu-15-240154398/,Scaled Kikokuryu 15″ – 240154398,Aokiya,True,$375.00,240154398,sacramentokoi_data/c687ca_Scaled_Kikokuryu_15″_–_240154398.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240154398-2.jpg
4a0fe4,https://sacramentokoi.com/shiro-utsuri-11-240054196/,Shiro Utsuri 11″ – 240054196,Koi,True,$200.00,240054196,sacramentokoi_data/4a0fe4_Shiro_Utsuri_11″_–_240054196.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054196-1-247x437.jpg
0c6756,https://sacramentokoi.com/shiro-utsuri-12-240054186/,Shiro Utsuri 12″ – 240054186,Koi,True,$200.00,240054186,sacramentokoi_data/0c6756_Shiro_Utsuri_12″_–_240054186.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054186-1-247x437.jpg
feda93,https://sacramentokoi.com/shiro-utsuri-12-240134055/,Shiro Utsuri 12″ – 240134055,Koi,True,$375.00,240134055,sacramentokoi_data/feda93_Shiro_Utsuri_12″_–_240134055.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240134055-2.jpg
2f5e0d,https://sacramentokoi.com/shiro-utsuri-13-240134048/,Shiro Utsuri 13″ – 240134048,Koi,True,$275.00,240134048,sacramentokoi_data/2f5e0d_Shiro_Utsuri_13″_–_240134048.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240134048-2.jpg
18417d,https://sacramentokoi.com/shiro-utsuri-13-240134052/,Shiro Utsuri 13″ – 240134052,Koi,True,$375.00,240134052,sacramentokoi_data/18417d_Shiro_Utsuri_13″_–_240134052.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240134052-2.jpg
6b031f,https://sacramentokoi.com/shiro-utsuri-13-240134054/,Shiro Utsuri 13″ – 240134054,Koi,True,$375.00,240134054,sacramentokoi_data/6b031f_Shiro_Utsuri_13″_–_240134054.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240134054-2.jpg
7d8660,https://sacramentokoi.com/shiro-utsuri-14-240134050/,Shiro Utsuri 14″ – 240134050,Koi,True,$325.00,240134050,sacramentokoi_data/7d8660_Shiro_Utsuri_14″_–_240134050.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240134050-2.jpg
162b5c,https://sacramentokoi.com/shiro-utsuri-14-240134053/,Shiro Utsuri 14″ – 240134053,Koi,True,$425.00,240134053,sacramentokoi_data/162b5c_Shiro_Utsuri_14″_–_240134053.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240134053-2.jpg
b13529,https://sacramentokoi.com/shiro-utsuri-15-240134051/,Shiro Utsuri 15″ – 240134051,Koi,True,$325.00,240134051,sacramentokoi_data/b13529_Shiro_Utsuri_15″_–_240134051.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240134051-2.jpg
74032a,https://sacramentokoi.com/shiro-utsuri-17-240500244/,Shiro Utsuri 17″ – 240500244,Female,True,"$1,350.00",240500244,sacramentokoi_data/74032a_Shiro_Utsuri_17″_–_240500244.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240500244-2.jpg
7d53df,https://sacramentokoi.com/shiro-utsuri-18-240500243/,Shiro Utsuri 18″ – 240500243,Koi,True,"$1,250.00",240500243,sacramentokoi_data/7d53df_Shiro_Utsuri_18″_–_240500243.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240500243-2.jpg
860073,https://sacramentokoi.com/shiro-utsuri-24-242524061/,Shiro Utsuri 24″ – 242524061,Female,False,"$4,600.00",242524061,sacramentokoi_data/860073_Shiro_Utsuri_24″_–_242524061.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/242524061-2.jpg
d72db4,https://sacramentokoi.com/shiro-utsuri-9-240054221/,Shiro Utsuri 9″ – 240054221,Female,True,$150.00,240054221,sacramentokoi_data/d72db4_Shiro_Utsuri_9″_–_240054221.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240054221-1-247x437.jpg
e24be6,https://sacramentokoi.com/showa-13-240112351/,Showa 13″ – 240112351,Koi,True,$350.00,240112351,sacramentokoi_data/e24be6_Showa_13″_–_240112351.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240112351-1-247x437.jpg
d612ba,https://sacramentokoi.com/showa-14-240112358/,Showa 14″ – 240112358,Female,True,$350.00,240112358,sacramentokoi_data/d612ba_Showa_14″_–_240112358.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240112358-1-247x437.jpg
5a335f,https://sacramentokoi.com/showa-15-240112352/,Showa 15″ – 240112352,Female,True,$350.00,240112352,sacramentokoi_data/5a335f_Showa_15″_–_240112352.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240112352-1-247x437.jpg
3809c8,https://sacramentokoi.com/showa-15-240112353/,Showa 15″ – 240112353,Koi,True,$400.00,240112353,sacramentokoi_data/3809c8_Showa_15″_–_240112353.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240112353-1-247x437.jpg
0ec8ac,https://sacramentokoi.com/showa-15-240112355/,Showa 15″ – 240112355,Female,True,$400.00,240112355,sacramentokoi_data/0ec8ac_Showa_15″_–_240112355.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240112355-1-247x437.jpg
2fe32f,https://sacramentokoi.com/showa-15-240112359/,Showa 15″ – 240112359,Koi,True,$400.00,240112359,sacramentokoi_data/2fe32f_Showa_15″_–_240112359.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240112359-1-247x437.jpg
96eb14,https://sacramentokoi.com/showa-16-240112360/,Showa 16″ – 240112360,Female,True,$350.00,240112360,sacramentokoi_data/96eb14_Showa_16″_–_240112360.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240112360-1-247x437.jpg
86414b,https://sacramentokoi.com/showa-16-240112368/,Showa 16″ – 240112368,Female,True,$400.00,240112368,sacramentokoi_data/86414b_Showa_16″_–_240112368.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240112368-1-247x437.jpg
3f5aa3,https://sacramentokoi.com/showa-16-240121365/,Showa 16″ – 240121365,Koi,True,$350.00,240121365,sacramentokoi_data/3f5aa3_Showa_16″_–_240121365.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240121365-2.jpg
544c8e,https://sacramentokoi.com/showa-17-240112357/,Showa 17″ – 240112357,Female,True,$425.00,240112357,sacramentokoi_data/544c8e_Showa_17″_–_240112357.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240112357-1-247x437.jpg
14931f,https://sacramentokoi.com/showa-17-240121361/,Showa 17″ – 240121361,Female,True,$325.00,240121361,sacramentokoi_data/14931f_Showa_17″_–_240121361.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240121361-2.jpg
0fc389,https://sacramentokoi.com/showa-17-240442245/,Showa 17″ – 240442245,Female,True,"$1,000.00",240442245,sacramentokoi_data/0fc389_Showa_17″_–_240442245.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240442245-2.jpg
66c4a1,https://sacramentokoi.com/showa-21-240335246/,Showa 21″ – 240335246,Female,True,$900.00,240335246,sacramentokoi_data/66c4a1_Showa_21″_–_240335246.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240335246-2.jpg
d32e7b,https://sacramentokoi.com/showa-21-240335248/,Showa 21″ – 240335248,Female,True,"$1,600.00",240335248,sacramentokoi_data/d32e7b_Showa_21″_–_240335248.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240335248-2.jpg
705e77,https://sacramentokoi.com/showa-21-240335251/,Showa 21″ – 240335251,Female,True,"$1,700.00",240335251,sacramentokoi_data/705e77_Showa_21″_–_240335251.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240335251-2.jpg
68c40e,https://sacramentokoi.com/showa-21-241071241/,Showa 21″ – 241071241,Female,True,"$2,300.00",241071241,sacramentokoi_data/68c40e_Showa_21″_–_241071241.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/241071241-2.jpg
0fb953,https://sacramentokoi.com/shusui-14-240114312/,Shusui 14″ – 240114312,Koi,True,$425.00,240114312,sacramentokoi_data/0fb953_Shusui_14″_–_240114312.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240114312-2.jpg
87a5f0,https://sacramentokoi.com/shusui-14-240114315/,Shusui 14″ – 240114315,Koi,True,$350.00,240114315,sacramentokoi_data/87a5f0_Shusui_14″_–_240114315.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240114315-2.jpg
030d6c,https://sacramentokoi.com/shusui-14-240118074/,Shusui 14″ – 240118074,Female,True,$275.00,240118074,sacramentokoi_data/030d6c_Shusui_14″_–_240118074.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240118074-2.jpg
295012,https://sacramentokoi.com/shusui-15-240114318/,Shusui 15″ – 240114318,Koi,True,$350.00,240114318,sacramentokoi_data/295012_Shusui_15″_–_240114318.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240114318-2.jpg
51f584,https://sacramentokoi.com/shusui-15-240114332/,Shusui 15″ – 240114332,Koi,True,$375.00,240114332,sacramentokoi_data/51f584_Shusui_15″_–_240114332.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240114332-2.jpg
e8193f,https://sacramentokoi.com/shusui-15-240174105/,Shusui 15″ – 240174105,Ikarashi Ozumi,True,$400.00,240174105,sacramentokoi_data/e8193f_Shusui_15″_–_240174105.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240174105-2.jpg
220908,https://sacramentokoi.com/shusui-16-240174107/,Shusui 16″ – 240174107,Female,True,$375.00,240174107,sacramentokoi_data/220908_Shusui_16″_–_240174107.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240174107-2.jpg
5a3d50,https://sacramentokoi.com/shusui-26-240600296/,Shusui 26″ – 240600296,Koi,True,"$2,600.00",240600296,sacramentokoi_data/5a3d50_Shusui_26″_–_240600296.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240600296-2.jpg
8b6483,https://sacramentokoi.com/sumi-zakura-23-240880256/,Sumi Zakura 23″ – 240880256,Female,False,"$3,100.00",240880256,sacramentokoi_data/8b6483_Sumi_Zakura_23″_–_240880256.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240880256-2.jpg
858800,https://sacramentokoi.com/tancho-goshiki-13-240145129/,Tancho Goshiki 13″ – 240145129,Goshiki,True,$325.00,240145129,sacramentokoi_data/858800_Tancho_Goshiki_13″_–_240145129.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240145129-2.jpg
a8c2b5,https://sacramentokoi.com/tancho-goshiki-14-240145125/,Tancho Goshiki 14″ – 240145125,Goshiki,True,$350.00,240145125,sacramentokoi_data/a8c2b5_Tancho_Goshiki_14″_–_240145125.jpg,https://sacramentokoi.com/wp-content/uploads/2024/12/240145125-2.jpg
